Brand,CPU_Speed,RAM,Storage,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Encrypted
HP,1.9552947892217483,32,1000,11.399165649265132,2.129945819762936,32500.15629105084,b1afa5f35b711950b38f7c3dcc1fa0c70fe6531c2d1a20f5bd329d9b651b20e8,gAAAAABoIXsZ9qYvSK5O8X-d8bXwLkEPCzqBD_wi27PdBlYYDWQN9N33qVD5Xn1sK7LBvGEfUsMiRfcELXOLHqUqd_q73T8GuGu9F8TrUJS-dWG4b3aEvVE=,gAAAAABoIXsZ2mmdx8VJw6MabDyIf_eNwNeE7dGHDzW8r4bAsDOB7i5JT3ju-FDpAJbvvGjIGFX1EDv8x_Cf6Y0519FjbEqKFA==
HP,3.4742462678561976,8,256,12.38476792355919,4.0980183987579295,9494.43894222929,6469f4874b7329f418f2725eba381faa6092c2fd998cd75437ac6334a2663eac,gAAAAABoIXsZNSaL-a9zKTyENetobI5pou2a5aKTpf9RDRkVM113umJbYjy9QOtLFocdsF623ChVSgbCckiZb7M_K04-KIXNBQk106JxPgRIPxmi5_yOpvk=,gAAAAABoIXsZonSCKTpDiFESFH0NZqDs6UrlRiTC-08O9C_BlF3fWtDQJQEQYa_dT9ryJTIUN5YNgjB0sBt_-dCcG2JpXb2hJQ==
HP,3.14676943875219,32,512,16.4940333935699,2.9916830069188727,18033.226295151348,18d1144783ed486eec0cce6daf90894ce6f32482f833152192368d444dd10a52,gAAAAABoIXsZz_zXVLx5y63MqQUfc1WPUhtZgTnfAIqYlyY3QETvsBejJ2P8IY4b_y1vULD_Zr9CnM9HwxKYu_iQ8XPqakL5mqYh80vK_9Jno8yUT1TirO8=,gAAAAABoIXsZjPS1mzbvZCqzUxfIYgm1UtRtvL7NwwdQuDnV2-t_YyFd77lyM2HpplIgiEUxhLkCMjp3tJMVkeLCVYDR6T5EOg==
Acer,2.7454892911328477,16,256,14.69788695339738,4.23421018348763,9848.92119756115,58f74e0f418bd14e174e0f28057ce0316821dae1aef4d517f7e7ece00c820e63,gAAAAABoIXsZAj209RWXwvGf8GwRr6QSQ2s1Aj0kastWSW2wv84UJ100lFlFRgPLZtkwbOnnKBsDtkbR-JIky_-YcHbrxovgmCdg6tOZIn7ixfanJD1xWrc=,gAAAAABoIXsZ2qrzu_mU6hAxfEbBd3g32FOlX-0KN0b72m-6u9UVINx0DPvcIHJ-rEAEcLwbPu_2yQXsmPEXi7ID7zaZlXrkEg==
Lenovo,2.8884088773440784,8,256,12.47771611286319,3.2372091814035984,9048.60910679841,86ada95f3ab612a2df719db55c6d9d5de3039c843b5bc8a9fd40fb98bab1c522,gAAAAABoIXsZnZCR9pfKKqN32YwTonXhTYCsRA5jVQ-ftc-CDRtOl01PJFi0xejEavyoyEKteGWpUqHXM7XItKGv3CuFxsgBnO5tUPbSdx80tYgCpZJr8QE=,gAAAAABoIXsZY-k1JzFhFzEsHUdYT8IzaFMmzgMX-0xBRqUPPae7FzJ7KISa4lDtqoBOpTwD9AolV9zNj9BmAOglZ2CuHXuryw==
Acer,3.2980044456806596,16,512,15.144078626888039,2.587266819216874,17515.91518148312,37335fa37ec7040365eda70810b6b3a353f91bc29783d61e755a3448e87c5046,gAAAAABoIXsZYn_s5uSh58cGUthByiHneh69CzLkE8AHNxzmttiX_JUDWp1N9xE8b9lt5FEh1_5l07WlLiOxQPVHj6uafFh1qoP113tjYv35YxgqgnjHwzk=,gAAAAABoIXsZqtenfUgTrU-GNfRNNWsRl0zagI0SDvJCMC8e2aOYS8hdcfSbPWCAeJyAmIdOpQpIgj57FqU3lh2g2TnWzpGtcw==
Lenovo,2.071136853328247,32,1000,14.580658519770138,3.539525246846108,32871.26550348876,8e58ad4e579499515ecb9558ca5064dde7ba60c9fd99e7830d921738f23693fc,gAAAAABoIXsZE8JcHfqWsc1O1_PhdNzH9noq6FPCXFEyBm3yQ3PKm3afAfgyIPvI2zH3TBL-2Rdp5a_PsKGfl-LSSs6mIOtUQd78KqjhZM0reDR3Tmovqao=,gAAAAABoIXsZVFDCLyLEmzAsGRqY1d29s4OAepwxz_hlsRGKsu_9HiQXYRoZiZElEchnxxwkrKikPy-RRbsN5NiPcpC8GFvo7w==
Lenovo,3.9908347901418546,16,256,14.00945419950769,2.3915136789123195,10192.670247531907,d04580f9a4d8be2b4f945a63b5845d66bcbc488674a704878ee40cd6fca0924b,gAAAAABoIXsZhNOTZ1N92FX1Gie0uXQRW6DkqKRY598PgtIa6P-rUpv4YNO3e0QtxACELV6IcSW0DRVK74-GIyJRofFhdBCqp9UhQldfFciRaAA8zV1bYQI=,gAAAAABoIXsZa2b4YG90aCPb28zJMRGnulD2-wdiKMW1RhIEsQ4DVNBRapHPxyzoWhTEdlutCsYXJ8_PcknnoC0JLwW8ca0zkA==
HP,3.936982905366958,16,1000,16.857121849928504,3.3216174796189843,32525.79468505247,80184b21b735b1cadb446704ed18f88823c2e3b033007552b3af9ffd59dcd7ea,gAAAAABoIXsZ5dBhe3x0FVynOjBl83BWe5kCZZ3mJdqkHRZSTcqsIL95XwrYixCiMbArgSNI_9zB6PnHNVBRBwozW9hiyo5VVTjFoee51YStv2qTKr55_zI=,gAAAAABoIXsZUU9E_J_iiPkld_crnZEMQku7k4CKlTslDF8mqNw66o0lnoMaGEnBrFg_dwSVO5-dQhNuTv0xpICGQY4fFCf_CA==
Asus,3.1258142158673423,4,1000,15.100722664445053,2.9519164322614597,31661.60491503453,01b0b72742820576222e13991d6253d57ace4e8d5b05cda685132a0eb45e4149,gAAAAABoIXsZBAlr-vEX9rh9Om9zlzqq_fcME2dgwHZ8_SQ2kB1NcADQCqnJBIpLL3vtkG5oRFrv8LfGumyjKClnb8bsB6_Z5F4vRLQfHULDOf4XiDzpkFg=,gAAAAABoIXsZWnDJVKxGNUYWXwt6Bh5ACtzAV3YG1VGeVQvaldMLPPENkNkjhSlT68Zgzu00LB9keJzHd88Q7Ny_Zo0bK97AEA==
Dell,1.9988561273228629,32,512,13.252646658007476,4.7358787525989,17853.61070804924,149ca939a69aee5f45380f276b032a72fe3c68b2c1dbc2b151fbe87a0a7b9c82,gAAAAABoIXsZhgM3zDqGHAva3Y2_C_1ILdmkXxd_s7QLdmv86oFiaT_N8pdv8qk2Qfg8ssB4B0SsyWDyZad6w-6Ikg4-8ztY_i5vF9T5tun_MQDRhGXllQQ=,gAAAAABoIXsZeKcsJXxjsORaqgIKWmeSGNaI17cmbFw92gaxoXKF3lLq0iPELPdz19-N-LN9_K6Beh01rK4qiJs4IX4eWHkR5A==
HP,3.2005706060782284,32,512,15.800440592461207,2.1827861651621596,18590.416742386602,eaecd7d27a384f6a2a5210144d9f263606a678cb604bdbb20a861e699ecf6d5a,gAAAAABoIXsZ9ZNuGKxBJxr9HEJnNtrmEsJAIncvm51WnyBhv6emTE8btHk43kbab7X4Lnz0SxKcbfjNZ8cGkTvKrFGGj-nIXs9WjKPu8nTy03FlwCRiDKU=,gAAAAABoIXsZU2Ui-I3GDpl24_lfJpZNYAkccIbxDpA5d4XdSpP6N9oqApYFL4TjeWjFRraF2Nwhgt0QdxAzOd-o15ia46dhqg==
HP,1.6804960224479397,16,1000,16.307499757527125,4.082052242317226,31702.148404315936,4bba11ebfb36bc36bc570d501fa48ddb14d8ae119229fbc479782d8b9a70bf1c,gAAAAABoIXsZjO_0PCX840XKtQBb1-iVE0viG84zU9I-xxBflj5FEsPhXhkrC7OfLUOp9ahbpQnNjpomKKb62vVgB7qqva6OZltJHCPxkNlyWdaOW7_8Qx0=,gAAAAABoIXsZclI1fIoLK3FfJJ7ZHnZvUEEEH5uOZX8lZGJCBGYPqxbKsV4bHT1Jigd3bgTcd4WKNvZV_r-9CRVi-uxzGjqSXA==
Asus,1.5766312555145152,4,256,11.751323357100988,2.5482534979623077,9123.785347356164,daaf050905a0ece98164d16b722a8830ec40be743bb633198f178b68f4b6ac99,gAAAAABoIXsZO7pebmNpwXJ8lq8rIC1tyc8IcoaHiMwBR2_8O2TfcWa-DGMYbQOjOnoMVy7O0hBTQzAiKVRUnDtl1GQ-7uMMkV1Mbt55aOiKLOtQWB1TRkE=,gAAAAABoIXsZidp1TfLxW79drZ0Vd7ozntD0Qx9A7WMlo7wRbpYJhLMpfZIGld_0lIg-t9hbDfF32XKhtmNLs-wZyXOizjWghQ==
Dell,2.1442072212780343,32,1000,12.203317867071599,2.9571352229967194,32868.877400863414,44cdae506308b2625c2195944ea54745b4442be34a5a3d24f55d39506863cf54,gAAAAABoIXsZLjoGY3mnTu4ZnypGnBt7dWpJDhwZZjvrMfotaN9BHZ7lCqx697nfVot0anYzmPQpKFC_DTdFhqAh59JZdE5aFJvqcMFU9L96V3oY-Q16EIY=,gAAAAABoIXsZGOu-J7X1Izd47r2OHFZ_ptMm3PHBGqu1ZNF5snY8uRH-ABEDX43C3osd0_YF2KToW-lDT_xo-du_GECHQB6Nxg==
Acer,2.656557391848291,8,256,12.297362054766678,3.246542189186198,9596.573600521036,3c7966fe005d11d81caaf93320b0c460d3f0059bcd8fb1b44a9f56b74b14eadc,gAAAAABoIXsZhqgxuIeLI1wWP9pGPi8bMuAtgTJ6JBwQhzPdmRiiZpzjys0f0w9QaBcqzXXWmXYxcw5MW2xwWY_7Nr2_j_jn1Edh5ZB06iUoedHAl_7C6e0=,gAAAAABoIXsZOXydLLok9oFEUzPjFT-Aey91ciqv0SYM-lpyNnEqj0deLyzyvJ5UaC6C6mRcxJb_MxXBeQsWF4lrmOvJ1zaBFg==
Acer,3.6706812635209514,16,256,15.147270856319242,4.7240452681249225,9974.814913952583,a50954fe2e9bfbd9b3dc0071e51a08dfb4c4fa99adfa0d2accd6e9faf82cdd79,gAAAAABoIXsZny9mNGYto0OI8Trtr5y5k0LTtkTrhErujhF8lVnRyEB-mAW8uKnyZ_Vq30FAv0dGoSq0KXO4kklVLyrDuV0P65FGVx5BVT_jgA1IwyjLyU4=,gAAAAABoIXsZAkj7S0JJkSdfXb4UvTz3wFUnpQCttQwDydZ1IWCECNDzBWKxivA15S-QQn7mx9YIvEYvX1qlSlKYw9AFZNnSTA==
HP,3.31792267441577,32,512,14.618237330319701,2.7277347982214755,18224.91911206513,ca94fb912858ffe26d06fcb38a66c740f72bd795545387399aead18064331869,gAAAAABoIXsZa_92siNchO4YQfOMkqAfUwfIe9RJ_GY0JZYG_ggB97pL2B0C_DR80cSILH7IZErqzTOTc_LpF_jimPZvLcGpMz3ocf0p0s2jhyKyjZAABCE=,gAAAAABoIXsZy3v7EDz2u0J-NMBKszHgMwAi3VNjUx9gRArl8T29JWvux2b532vY2kF5JLBPadotDsG2OIqAFCWkvRMNdEbcyw==
Dell,3.3567663029999526,8,256,14.71394938819153,2.2739264076340104,9264.36247945563,805cfb23acfcfa4774e2719ad366c467053bdc799a653161be72fbc160c02ada,gAAAAABoIXsZoitg9gG4fmw1kPb8EpbLgTNIKMx5hjcG1piXb_tZVvznKO6yyIoLJKwdL1AxNXY7vWKpepbsPUuq6oI7tg9HiKebFhbwDDhiRIKYDdGRbOM=,gAAAAABoIXsZzyKISlaEowb_xRdwOEVe6vs4VPypXBO2XNbEZH3tZ4-0X6ztwgg-AwBJjuMjunpSYn9M5LJd0UtXfn1ZFkDnyg==
HP,2.5637333361201886,32,256,16.644639798137007,2.956068811971571,10359.762908152476,784b60ad9c7d9500c91528afb6167394badb1d78f237b9499e989b571c75394b,gAAAAABoIXsZos2UAEBLwKiRUL0_a6UZyXRamLWvrFHM8r34uN8YTEmUOUqd6G6QMUOzcHJx8f8KPlq5dsUYwx9n6B3xkVCgaXeHa7cQXtYsbSpvBxaAYzA=,gAAAAABoIXsZQ9q7IQibTfkbS34QfjurcM1fyH_dJBYwRiBMNO9hIfYErJoAZiNU3gL4kN43ZxcR1BJyKa2EjKHhyPk4Q87lXQ==
Lenovo,2.3648374813674073,8,1000,15.655469196843836,2.3140279116066003,31335.581651372893,a917a4d567c00a3322293cf05f0b90e8a227ea1ede4a64a231389199db1539f6,gAAAAABoIXsZZwBdbo4Lyt9T0jmz__prCtie4NnTBERsPNx6fiPMsoXNdI4AVG21bSyNf-s0CNpBIu7OYeGL2Ycon4CSEpx39_YiQ-TUa82R4I2ZcqjsGbQ=,gAAAAABoIXsZxAx_Ul8elM0NAPyjoNvHloDLBBQsU4ADNO9GQA5_MMDkgrXQa5HntldkVzDws6OubigldSXC3FyXcH2CEGu5tQ==
HP,2.4275969074615067,16,512,11.7676215470707,2.3857894578816574,17545.41450124221,04241267e4f39ae0096fc1f30d269bdfc93afc5d8b9148ca8fddf34911f337cd,gAAAAABoIXsZl97LyW2VMXfQ9Jk6nBXyRDldWrN4AUWq5pmFCiVieYhHL1yFggguKZD3bXxFpc6f6v2dDvfha0WAux2jrQHk-dt4wXgK7cSuIYGc2NEfJME=,gAAAAABoIXsZ14YUwuRT_yZCZCjHjyf3qd5GyhTLG6rKhPKQnEAVnbBrkfGzhmY-4ypfF8HeryyMjXQw1z3c2ufEUWpuv24peA==
HP,3.9691239093401447,32,256,13.085042494551086,3.72155179392508,11011.79350442628,8613887d3ddbee16a8085192edc1c17da0fab8e6cc8fe7804fc071cc9d807d38,gAAAAABoIXsZ9Za7I-gH89gzNM168F0lDI0NTBsnid4uiSZYBaWQuJAW-RUKnlj8VQ07KrFPwXo6YstDtbGLcCHFdKXVknZp6z4FkJrqrZMmRtigghf56_8=,gAAAAABoIXsZMXXEzYdJ-oy_bxYlkkcBXNT_yBVNjta83i_n2VoConPlGbkLkL119wkQKul-Keq8HSRt_QiwGmPYRBqFTSMqZw==
Acer,1.6002729785312062,32,256,13.612361877054415,2.18270579929848,10461.214760305716,8ff098d5caccbea02645def683c5e246d4edff5015364fca59d1769e4e226246,gAAAAABoIXsZI-gws65PBu0HaYWsFSV6inZBb2NvPG0jCR1joGRfOxV0V6hPG6UxvaP6CQ-6IoTIdVjBcbbLSg2EAb_lQMD_SilDIWmuA7diFJG0QnkRNLw=,gAAAAABoIXsZzUHVM2vdu0Y1vug43g_-_7sdwtU2HH_s3jZ1ySt17g-FrUX1QDYMBVCwlTVLJXqcJmyh4wEWFdyvUVbfQrctiQ==
Acer,3.6675787403061215,4,512,13.375769532485629,2.0927926441806983,17033.495029854475,09e3aeefee5aa875b66db2a06d9f950885f45bd321c275b638c61a8cd22544f6,gAAAAABoIXsZk2Pd1pjGXToOOj6LcMUQSTqvOwuXaDRTQpK57IPEIrRSTPA15LqB5BHSNz3u9uHvDL5yK1b4IGUxgk0CYhs1Qk12DvFuV-GZbXA0kQxkeT0=,gAAAAABoIXsZov-B3nbBxH4tJZCVWhQ6jQlJzCuEAdL6COof0yVwQ2AjME0DOiBW1k2fGHfSnYwDIRPRaENYqcym_zvoNDidAw==
Acer,2.9466885214309837,16,1000,15.015851654971275,4.143242304411493,32560.41420163401,e13d54d49dd0a76a8f47a654c200502a5a688473d2be8470703131f3edd8d00e,gAAAAABoIXsZy-hMBPkkjYOz8DnExwiS5pkZUbqNOAtNn1i76u93DL9AI2cLZhyfMOWfFUbIvWkJIo5YlcnfNdGnKgD3XwJ-kbP7God2plLOPBZ4FuN6Yvk=,gAAAAABoIXsZsvpkMEBbIc1e6pzl7_93LnCDmBoP45IcRCVbG37v7FkSzdOJtvk9W7tyBHLPT7zBKGQUwhxhb1vP_5twVzW9bg==
Lenovo,2.596538547973976,8,512,16.351358619539376,3.0849412845231337,17055.855772547548,82d3cd5eb47b4c9f760a7fdca8939ef00dba6161b71b1ca3cdd6abcb2ff34d8c,gAAAAABoIXsZR7yDT41s6c0p6f9YMPCDQ66I4u3Pc5Boig8O-O0b33YwZ9ytCB2is673Z8hMC82fPDUe7uHjBTgYWd0ixiLSsqMFNrUCMLtgCbMRoLmDxFI=,gAAAAABoIXsZvtsq6C2OsUySdm2stLUevbiWhSA9oNJsTggSNARqadfd_fMQdNlZbxpZty45KxyAm2MzQvqlwf4Eh_jeOnqSzg==
Acer,3.313144151037841,32,512,12.836308781136728,2.3761260477016197,18399.77710698207,071faafddd4984c7485c4a68e62fb7a527654b1ac1f0a6223de6e825ca71d1e4,gAAAAABoIXsZG_yMg7T972B5ynH0HB_JJcdyts04bTzTQuBV4QTT6EcThHwbfn6usRw3yZuOcUp4aulGDryqx1O_iVZ6_4lZfNYyD5pBNy6COXiG5FDU8dw=,gAAAAABoIXsZU-Myx03oZ7vtPyNDp1diJ6Qmb5waVQmWVbt1z6gYBTTgFykSxF4qjjLnBP53Tde81lux39SHDjI14TAIwWgrGw==
Dell,2.716672353561757,32,256,14.311262818527114,2.760838312579125,10572.381041291279,ca658a4178c98f7fbab91c3421c6d284aac379474d78df7125b50db5545aea81,gAAAAABoIXsZu3BQFLwylQBITKGHS6LON6mlth_VQrUHhOEbnqZF8vt65VPwiHQYmG3APXRaPwyDy7vwKZ1zllvQVCFMwHUa44EUjJ7ywf0gAs9ZpAP7-Ds=,gAAAAABoIXsZ3CIm7WL6HudaX5Tbgg0mNNvm2dxU07ucLAVpCv0EFf1-X_12eKTd4rYwlCwiWd4Bs4kLuoGnVv9H8l7uwdE9KA==
Asus,3.6835580952041513,8,256,15.736456531481513,3.926259522057197,9524.516541157198,679f433104ac986a6288d7554d4ee60d3bd3c74af937181ad453b2cddb5a22b3,gAAAAABoIXsZWBe_2Msxkfi_EqCiTC17mnmikWHF0hLRgLpyijOB8g94vnby4BjV7fZxXpRzhkug0JHrJ0v0TpoZ001fCFGsYfRcarfxo3xIV-lB9kZqgok=,gAAAAABoIXsZahE39PPhBeoNHP3AmB09ycnX1uYc5O61sqG1qYYXI0xyivBlRoeUwZfqATx1LjbBW0yH1xWvAkZ1ovqhmsQX0Q==
Dell,3.7517546600281464,16,1000,13.497308353072096,2.8266097014225533,32418.225900019068,b9bbeb156995d6790d2f2f910d50a69e770acee3e288c7a70d54b715e30a2bbf,gAAAAABoIXsZnWO91LhQWBY9ipOJ_hW66SIDvSzLHuImtAlP0R4-IgmWhFyUIqQDlJHjTz9jj6_EH_gsiBKqtQ11Bz0yuxLu9tT8LqVHWqaemyExKCbA7Ko=,gAAAAABoIXsZp2y0Sid4BT9LnZyI6PwVQ4nCrbzmBGmZcDN1JRTu83Iy5DqTIWWwraUFhdq5Amimmdo_um_W9EY9jEXxRUAsdw==
Dell,2.5543023171836383,4,256,12.008708770395774,3.4835633753612236,8969.499667250127,f151050d11f5da399aed999ab65970a2f9178f7e767db8e3323272b7b8969b88,gAAAAABoIXsZRIGvh_SPa2myupuQ8fQTEkHr-BMozas3CaohN4srE6VD-3Su_J5dj5pdkwQDMCJJ7f4I6Yd4vgo7ONDcKw0eYQKjTZdFxev5mPQ5MGsXdH8=,gAAAAABoIXsZu1GAH37WZgZ2lU_7Li9eJ6qaTY9cj_W2dSlxl2-S2w4CiDR3AFI-hMc_-N8zbxPKXdUTDT5LC46fKFulkm1s8A==
Acer,2.192069493087629,4,256,13.84970579158249,2.3650859201800167,8931.64158994445,60d0bd2f1ca210dfe2cdb9b26c53dfc62debeab7d2b30507152c2323b68bad98,gAAAAABoIXsZYQ_HwU2MUMazNajxHucMRqo2YQc439-z5VonZs4II26pKizMOxDD3TW6PannbnJRL72oxiE4-KItM1bCJv7mMR5pzeRVofQU5ohZopAazX4=,gAAAAABoIXsZjYGQafHGIun6cr80BrXrpDuXUg8yMLZ7hsjdhXdsecR2oIW15LFoQXba73YyptcCJeuCqPk5vmjohrwutgwwew==
Asus,2.9808758214834055,32,512,11.331335124458171,3.764280912816341,18381.45293473955,adb6991e86de001cc9d8e46a80af19c697a3a8ec18ef07d79e79821a5c13b67d,gAAAAABoIXsZ4Sbb20hhLQPQFpsVTFmC1B7g988OlNvIBG4kO11YZBWgkUm4guTcKsGo7KN2fFDOQ_JvMnqO_VDpuqrU-1ipjIOD1WKtBdxrqQIwSkd4xx8=,gAAAAABoIXsZwi66tg-ZPoA6L2w4D4JbDp9cbZH_RIxvROzuupOVfRD8xASf_Cuaoc8PuVWfSJp6Uu06PkwEVTjYQRMh5q820w==
Asus,3.7809083640417276,8,256,16.65430072401366,2.948233051529792,9540.263683460853,609f74c2bdd77702ebc90771c854dc99c6bde565a9f9e592ef97bbe9bd5bd746,gAAAAABoIXsZx4AG3TOwukNefpmuKNkHgUIaMUMICOWxirGZxRGlDS2fiEbfUMozm0crYrkN4jidwohaoJ757sSDZVIYizKzW_56H4q5y3ZsyfLh8vq0gMk=,gAAAAABoIXsZGW5tzK0LgZ5Y48JPnipgDqAn40sThi-kuPQ0Z3djSX1m0jfq_t7LViOHAVrBY_tLJyjadkxtFw-RXZHWe1SphQ==
Asus,2.0266554725141663,32,1000,11.448927231169838,3.8809053035861494,32722.19699170541,20f7825d4e0c1db34f1de2dc4432cdc32df14eb787a45028295c1b858fdba3c3,gAAAAABoIXsZyKKobyiHF-rDQC4derIXaciLCZ1qxk26g8uZXTY_h5iVBME8sMK6hkktNPX9FQbVO8RtYOCRL9k0JMMQtmrOYE0UWOiWRP_Bs8RwtN_CLd0=,gAAAAABoIXsZU0A5b5BMdrpv2DzuGyvkHC0WQOO7P5IcbAW0k3XM0pzmG1mfWHovs2z9MMZrZ_-FdfV15jXxW6oMYNx66lbGNg==
Lenovo,3.057416458908707,8,512,13.630740291503468,4.425184646912069,17031.580627189982,c4a795d8784fb3c5d90053405931340adac5b44aecaf956c743fc6d3dc16a5f2,gAAAAABoIXsZ094x5-mD9xR2aqyxxMBfx6rh-QbKfo_Bqq7vscS9jKzAV_LR-hgHsQ7mV-E82RaCP3RWsXZVeE8QCEXVuD4H4x-HPiWUGtmgJXcIVqeoGxc=,gAAAAABoIXsZBHiDTou6jvEAWKoQxTOESv7Ot9RUlMqmbX-d1EiJtAekLLSHwqYgCFDZkRXp9SI0wl72mCFV8WFsCQtdza2sSg==
Acer,3.0789005502313014,4,1000,14.179287566531157,3.8349392581699773,31558.706209149856,8cb2c0348c8d6b0cb07068e035a6b7c306d3e1ee725058eb2e85d5fe2b405733,gAAAAABoIXsZZKOa3l1h2Cu784gG6Jm4NABWTsXU2FKGilyhyTZqKb3ccx4vubK22q8lwyGL7g9WRQAF_XGXxEn0Y1iFpiupt9Yws17YuPaGHeqWBxaNvw8=,gAAAAABoIXsZweajvVqstU2p5eMjLNmFi5dwQDgxLL2NFDkQ5wJacHnK216nw1a9xR6eWGoBpKXqb-5N3iQ8Gx9i90qiRza9mQ==
Asus,3.3327825560382025,16,512,16.911822993723714,2.887242687785062,17501.262720510942,0e777e692862ddf53185cb297e248fb9ae084db24d83ba671da126e5f2cf2801,gAAAAABoIXsZg_mNrJGnsnp8dsMddgo7JDNMhfM3QGsQEuPllzvjHsikx23qIPvI7r5LiTj-z1ZYtSoPXnFP6eeFfWVeBKFDgWMa2gtxWA0VbrVfHo9Wz5Y=,gAAAAABoIXsZUHIoOLrb-J_5Te66nzk5Kvj0IL6yXBj59HLO1RxfG4Kp2loNV0EjIgqsXKHLp333TrbY-XrIUo6zLD25T_Q2-g==
Lenovo,1.8289192128181495,8,256,11.996130941857164,2.7672311046449014,9029.916399804506,fddac063efdb69bd1f74089f18440689532bd54fcf2fff2eeb9fadefe67ec05a,gAAAAABoIXsZYCsaI0A1hh0LZZtcpk7vL4oNoPDdODJvmsJXeozf3tnpABrxnNaE5oqOBYWDAgxKTUDiTEuAtLagR1_Te1bC6yCbcCotYpmqjC0lWObhviw=,gAAAAABoIXsZ_tn1bEllgYPfCX6gFaIqfek1iduWc45wB6Ev7Pa2TE9Vvv-oXTXTmIkqsiLOgiPpGzSBMEkrbzIB44JMEi2saQ==
HP,3.289562411705221,4,512,11.686589111674152,2.982262876200344,16757.87521145047,15a236af69030e499d232e5ca3de0947610d8fd17a43551cc983823b0a5cda80,gAAAAABoIXsZYZ-drE4NaixJKqxjwP4QR5jiqhcvgKWL-SA_JyeyM14x8yFYAcdhOi5z4ZDGzw2aTwt_-87GVmOtvWNnWX_ZfP1oNgsd6cV3816viOzTT8Q=,gAAAAABoIXsZ7VUmwzfvuLxJy6ymdEJEfitxjZ-NxcYEMSqf0HSCC8kIpP9UKbIPJlFrNWE25ihug4AMSEdA7v4OlAXuhL_tHQ==
HP,3.7725813016641023,32,512,11.052236882375261,2.4938615397095143,18579.288404555522,2b8715acea6b54ed9bec2f9a165e081efd2e056dc2960f2597f599db20970fc3,gAAAAABoIXsZDeahGdzdkLIMktTWKjsrXTI0Oy2TNMm3MqeQScTFJXsNh7wv9QK87b0WZRXpoRK1MkvanP8NPRMdWISMnO5dZCXOIX-j9x-DNhnFAmMYENo=,gAAAAABoIXsZz2_FfHHcPVDhx_yfcZQfmrVY4GGQdRo0ob1VsrFHagt2kT_JDof9PJd_PE_3diEikNremHq0Z09P1sxr5NANfA==
Lenovo,1.949207772175605,8,256,11.933428621215814,2.54351555255006,9217.451938184204,a8f08eb55c800687873d002b37272cd52d6eecfebc447846b63a322e2e404ba6,gAAAAABoIXsZeqPxMWEiQRe8yOi2d4k895Mwcp7f1P3S16KNEm-9D0hoWpWnyStbBEauJ6NdFvLy3o2RHwJ21TYsN9NEo5iX_ZEGmPlUjv2NgYl41MXEojQ=,gAAAAABoIXsZE407l5R20EmfXSu3tkkoZeSTeCPyCapCAR18ZQr5z-atHaxluIj8IVl8UUWYZHn_hGtsbPXky7v1RUMIrE94HQ==
Lenovo,2.093858312309694,16,256,12.243637874406005,4.3720733057005035,9783.633851651786,cc58ba579e5784ac063287ddd32239b4603d447f090b75d167d2074d79860359,gAAAAABoIXsZlhJEdK78H2PPs2_js_J_AJBd8dSxKxw3pfm6QjhoWdVmgKGvo0N4lHp9sXlyiimB5bSkkOT9lLRdn2XBKWv87rsdMFpHhoRtj0wOJT0PwPA=,gAAAAABoIXsZ1q6OUxL7caWkbRg9CA62OBr61qmiSXq-EJQqDdXjEU1VXd_WiTQOLi4sX2rxaMjj6zHZNL8dPOecB0l12fmUUg==
Acer,3.928487735104099,32,1000,14.783485649498553,3.154197729522335,33354.90259562436,9b63f051409e801279e913fffa317400d122fc844d660545fc693e271a002360,gAAAAABoIXsZ6uemzO-dkR66gbpKHXvb91RxwkpHUKPurWDBTpjaq6CGJeCXPFLdkJUaqrWFNXWRiFPAl4W3mPilplr2qZ_V205SJvS83rxOEe4OpkmqcnQ=,gAAAAABoIXsZEsefOmb0YbjTWervc8exbIPNOf4ivC-eXkL004lRr22Ayjg_OmKfPqFHlRpP2FgO5kqCJSfp9hPeHRr6m0z6OQ==
Acer,1.9524423817737244,32,1000,12.318240742348403,3.3079855417117576,32611.790570357465,066b60f1a809e3ed1e70938e0a5dea271917316b28a63b62ca2503e64b8124f4,gAAAAABoIXsZhch2D5-ZurppEhRuEKfUwyJk50hveTlxs92D3ppIHxSAIEK1XZ483Y5WX0Tapn4eRaPP2waQT1P6U-FyoTexIxewqusv_uGuMlWlamBBHec=,gAAAAABoIXsZYQjAc7OmjN9L66Cx4brxIKMnLNql-V_y72FQRUQOMGrATSRFefkt4UpH-aMrmIIZ1jn7h8J_5GzRKp9dViL5lQ==
HP,3.635962733423948,4,256,11.123124888375951,3.7821483967004337,9468.150557363018,238d658f580557fcf1fa7c67f9259495256aa1d2595d8fa43f72185cba97bb75,gAAAAABoIXsZW2wt0XFa1K6oCHm3TF3ltimE4vMHfbad8ahcC88u5O7UQMCfEJCNJ6B_PqhFtkc4XC4C3szxo92HNz9hOtf92sRQpLFJb2ZF98hd7tXxpzY=,gAAAAABoIXsZdyQyahuM9dbEf_iMQVW5YdpGNxpSkb_VYyYU9HEI8FGSs-Bq0-SC4SxqUTVI1mXBlNd65uBftgN9SPSZS-dG1A==
